origin_id,destination_id,trips
E02001692,E02001795,16
E02001692,E02001797,23
E02001692,E02001798,9
E02001692,E02001799,4
E02001692,E02001800,7
E02001692,E02001801,3
E02001692,E02001802,1
E02001692,E02001803,19
E02001692,E02001804,1
E02001692,E02001805,1
E02001692,E02001806,1
E02001692,E02001807,27
E02001692,E02001808,1
E02001692,E02001809,12
E02001692,E02001810,4
E02001692,E02001814,1
E02001692,E02001815,5
E02001692,E02001818,1
E02001692,E02001819,7
E02001692,E02001820,1
E02001692,E02001821,3
E02001692,E02001822,2
E02001692,E02001823,1
E02001692,E02001824,1
E02001692,E02001825,19
E02001692,E02001826,4
E02001692,E02006841,256
E02001692,E02006842,51
E02001692,E02006893,1
E02001693,E02001682,5
E02001693,E02001683,3
E02001693,E02001684,171
E02001693,E02001685,2
E02001693,E02001686,13
E02001693,E02001688,178
E02001693,E02001689,28
E02001693,E02001690,64
E02001693,E02001691,11
E02001693,E02001692,8
E02001693,E02001693,96
E02001693,E02001694,13
E02001693,E02001695,8
E02001693,E02001696,31
E02001693,E02001697,120
E02001693,E02001698,4
E02001693,E02001699,16
E02001693,E02001700,14
E02001693,E02001701,11
E02001693,E02001702,7
E02001693,E02001703,5
E02001693,E02001704,6
E02001693,E02001705,4
E02001693,E02001706,42
E02001693,E02001707,16
E02001693,E02001708,6
E02001693,E02001709,11
E02001693,E02001710,4
E02001693,E02001711,8
E02001693,E02001712,3
E02001693,E02001713,21
E02001693,E02001714,18
E02001693,E02001715,5
E02001693,E02001718,3
E02001693,E02001719,1
E02001693,E02001720,6
E02001693,E02001721,8
E02001693,E02001722,2
E02001693,E02001723,1
E02001693,E02001724,5
E02001693,E02001725,3
E02001693,E02001726,1
E02001693,E02001727,3
E02001693,E02001728,8
E02001693,E02001729,4
E02001693,E02001730,23
E02001693,E02001731,194
E02001693,E02001732,1
E02001693,E02001733,31
E02001693,E02001734,11
E02001693,E02001736,25
E02001693,E02001737,11
E02001693,E02001741,6
E02001693,E02001743,1
E02001693,E02001745,7
E02001693,E02001746,1
E02001693,E02001748,5
E02001693,E02001750,4
E02001693,E02001751,1
E02001693,E02001752,11
E02001693,E02001754,1
E02001693,E02001755,14
E02001693,E02001756,23
E02001693,E02001757,1
E02001693,E02001758,3
E02001693,E02001759,3
E02001693,E02001760,1
E02001693,E02001761,1
E02001693,E02001764,3
E02001693,E02001765,6
E02001693,E02001766,3
E02001693,E02001767,6
E02001693,E02001768,4
E02001693,E02001769,14
E02001693,E02001770,2
E02001693,E02001772,4
E02001693,E02001774,12
E02001693,E02001776,9
E02001693,E02001777,13
E02001693,E02001778,2
E02001693,E02001779,7
E02001693,E02001780,1
E02001693,E02001781,1
E02001693,E02001782,6
E02001693,E02001783,1
E02001693,E02001786,2
E02001693,E02001788,3
E02001693,E02001790,7
E02001693,E02001792,1
E02001693,E02001793,1
E02001693,E02001795,11
E02001693,E02001796,10
E02001693,E02001797,31
E02001693,E02001798,7
E02001693,E02001799,12
E02001693,E02001800,11
E02001693,E02001801,8
E02001693,E02001803,12
E02001693,E02001804,3
E02001693,E02001807,16
E02001693,E02001808,1
E02001693,E02001809,17
E02001693,E02001810,6
E02001693,E02001811,3
E02001693,E02001812,1
E02001693,E02001813,3
E02001693,E02001817,1
E02001693,E02001819,9
E02001693,E02001820,1
E02001693,E02001822,1
E02001693,E02001823,1
E02001693,E02001825,11
E02001693,E02001826,5
E02001693,E02006841,177
E02001693,E02006842,15
E02001693,E02006893,2
E02001694,E02001682,15
E02001694,E02001683,7
E02001694,E02001684,43
E02001694,E02001685,8
E02001694,E02001686,63
E02001694,E02001688,420
E02001694,E02001689,40
E02001694,E02001690,231
E02001694,E02001691,14
E02001694,E02001692,6
E02001694,E02001693,9
E02001694,E02001694,159
E02001694,E02001695,8
E02001694,E02001696,6
E02001694,E02001697,50
E02001694,E02001698,34
E02001694,E02001699,4
E02001694,E02001700,46
E02001694,E02001701,25
E02001694,E02001702,7
E02001694,E02001703,2
E02001694,E02001704,8
E02001694,E02001705,14
E02001694,E02001706,66
E02001694,E02001707,28
E02001694,E02001708,24
E02001694,E02001709,2
E02001694,E02001710,4
E02001694,E02001711,13
E02001694,E02001712,14
E02001694,E02001713,34
E02001694,E02001714,30
E02001694,E02001715,9
E02001694,E02001718,2
E02001694,E02001719,1
E02001694,E02001720,5
E02001694,E02001721,13
E02001694,E02001722,4
E02001694,E02001724,12
E02001694,E02001725,10
E02001694,E02001726,7
E02001694,E02001727,8
E02001694,E02001728,18
E02001694,E02001729,9
E02001694,E02001730,46
E02001694,E02001731,306
E02001694,E02001732,7
E02001694,E02001733,28
E02001694,E02001734,8
E02001694,E02001736,56
E02001694,E02001737,17
E02001694,E02001739,3
E02001694,E02001741,3
E02001694,E02001743,2
E02001694,E02001744,1
E02001694,E02001745,11
E02001694,E02001748,11
E02001694,E02001749,1
E02001694,E02001750,7
E02001694,E02001751,3
E02001694,E02001752,23
E02001694,E02001754,3
E02001694,E02001755,12
E02001694,E02001756,24
E02001694,E02001757,3
E02001694,E02001759,2
E02001694,E02001760,6
E02001694,E02001761,1
E02001694,E02001762,1
E02001694,E02001764,7
E02001694,E02001765,2
E02001694,E02001766,4
E02001694,E02001767,1
E02001694,E02001768,6
E02001694,E02001769,10
E02001694,E02001774,12
E02001694,E02001776,7
E02001694,E02001777,4
E02001694,E02001778,6
E02001694,E02001779,9
E02001694,E02001781,1
E02001694,E02001782,4
E02001694,E02001785,4
E02001694,E02001788,1
E02001694,E02001789,1
E02001694,E02001790,8
E02001694,E02001791,2
E02001694,E02001792,2
E02001694,E02001793,2
E02001694,E02001794,1
E02001694,E02001795,9
E02001694,E02001796,3
E02001694,E02001797,40
E02001694,E02001798,13
E02001694,E02001799,3
E02001694,E02001800,14
E02001694,E02001801,1
E02001694,E02001802,3
E02001694,E02001803,17
E02001694,E02001806,2
E02001694,E02001807,23
E02001694,E02001809,7
E02001694,E02001810,3
E02001694,E02001811,1
E02001694,E02001813,4
E02001694,E02001814,2
E02001694,E02001815,5
E02001694,E02001816,2
E02001694,E02001818,1
E02001694,E02001819,7
E02001694,E02001820,2
E02001694,E02001821,2
E02001694,E02001824,2
E02001694,E02001825,10
E02001694,E02001826,3
E02001694,E02006841,204
E02001694,E02006842,9
E02001694,E02006893,2
E02001695,E02001682,5
E02001695,E02001684,193
E02001695,E02001685,5
E02001695,E02001686,30
E02001695,E02001688,174
E02001695,E02001689,23
E02001695,E02001690,59
E02001695,E02001691,6
E02001695,E02001692,2
E02001695,E02001693,41
E02001695,E02001694,8
E02001695,E02001695,99
E02001695,E02001696,49
E02001695,E02001697,68
E02001695,E02001698,7
E02001695,E02001699,16
E02001695,E02001700,7
E02001695,E02001701,16
E02001695,E02001702,12
E02001695,E02001703,2
E02001695,E02001704,3
E02001695,E02001705,4
E02001695,E02001706,45
E02001695,E02001707,30
E02001695,E02001708,13
E02001695,E02001709,15
E02001695,E02001710,8
E02001695,E02001711,16
E02001695,E02001712,11
E02001695,E02001713,48
E02001695,E02001714,38
E02001695,E02001715,7
E02001695,E02001718,5
E02001695,E02001719,1
E02001695,E02001720,9
E02001695,E02001721,8
E02001695,E02001722,2
E02001695,E02001723,1
E02001695,E02001724,16
E02001695,E02001725,15
E02001695,E02001726,7
E02001695,E02001727,8
E02001695,E02001728,14
E02001695,E02001729,14
E02001695,E02001730,53
E02001695,E02001731,325
E02001695,E02001732,10
E02001695,E02001733,43
E02001695,E02001734,11
E02001695,E02001736,47
E02001695,E02001737,12
E02001695,E02001739,3
E02001695,E02001740,1
E02001695,E02001741,4
E02001695,E02001743,2
E02001695,E02001744,3
E02001695,E02001745,14
E02001695,E02001746,2
E02001695,E02001748,12
E02001695,E02001749,1
E02001695,E02001750,4
E02001695,E02001751,2
E02001695,E02001752,31
E02001695,E02001753,2
E02001695,E02001755,8
E02001695,E02001756,30
E02001695,E02001757,1
E02001695,E02001758,2
E02001695,E02001759,5
E02001695,E02001760,7
E02001695,E02001762,1
E02001695,E02001764,5
E02001695,E02001765,4
E02001695,E02001766,6
E02001695,E02001767,8
E02001695,E02001768,21
E02001695,E02001769,23
E02001695,E02001770,3
E02001695,E02001772,1
E02001695,E02001773,4
E02001695,E02001774,28
E02001695,E02001775,1
E02001695,E02001776,15
E02001695,E02001777,21
E02001695,E02001778,12
E02001695,E02001779,31
E02001695,E02001780,1
E02001695,E02001781,2
E02001695,E02001782,16
E02001695,E02001783,2
E02001695,E02001784,1
E02001695,E02001785,1
E02001695,E02001786,1
E02001695,E02001787,17
E02001695,E02001788,8
E02001695,E02001789,3
E02001695,E02001790,16
E02001695,E02001791,2
E02001695,E02001792,3
E02001695,E02001794,4
E02001695,E02001795,18
E02001695,E02001796,5
E02001695,E02001797,58
E02001695,E02001798,23
E02001695,E02001799,17
E02001695,E02001800,21
E02001695,E02001801,8
E02001695,E02001802,1
E02001695,E02001803,34
E02001695,E02001804,4
E02001695,E02001806,2
E02001695,E02001807,45
E02001695,E02001808,2
E02001695,E02001809,40
E02001695,E02001810,8
E02001695,E02001811,4
E02001695,E02001812,4
E02001695,E02001813,3
E02001695,E02001814,5
E02001695,E02001815,18
E02001695,E02001816,3
E02001695,E02001817,2
E02001695,E02001819,21
E02001695,E02001820,2
E02001695,E02001821,1
E02001695,E02001822,4
E02001695,E02001823,1
E02001695,E02001824,7
E02001695,E02001825,13
E02001695,E02001826,5
E02001695,E02006841,207
E02001695,E02006842,12
E02001695,E02006893,1
E02001696,E02001682,14
E02001696,E02001683,1
E02001696,E02001684,235
E02001696,E02001685,4
E02001696,E02001686,26
E02001696,E02001688,264
E02001696,E02001689,69
E02001696,E02001690,100
E02001696,E02001691,10
E02001696,E02001692,11
E02001696,E02001693,47
E02001696,E02001694,14
E02001696,E02001695,77
E02001696,E02001696,128
E02001696,E02001697,153
E02001696,E02001698,8
E02001696,E02001699,46
E02001696,E02001700,25
E02001696,E02001701,24
E02001696,E02001702,21
E02001696,E02001703,2
E02001696,E02001704,12
E02001696,E02001705,8
E02001696,E02001706,64
E02001696,E02001707,41
E02001696,E02001708,14
E02001696,E02001709,12
E02001696,E02001710,5
E02001696,E02001711,9
E02001696,E02001712,17
E02001696,E02001713,39
E02001696,E02001714,34
E02001696,E02001715,11
E02001696,E02001718,3
E02001696,E02001719,2
E02001696,E02001720,5
E02001696,E02001721,10
E02001696,E02001722,1
E02001696,E02001723,1
E02001696,E02001724,16
E02001696,E02001725,10
E02001696,E02001727,5
E02001696,E02001728,10
E02001696,E02001729,8
E02001696,E02001730,56
E02001696,E02001731,343
E02001696,E02001732,4
E02001696,E02001733,41
E02001696,E02001734,13
E02001696,E02001735,2
E02001696,E02001736,57
E02001696,E02001737,15
E02001696,E02001739,1
E02001696,E02001741,1
E02001696,E02001742,1
E02001696,E02001743,3
E02001696,E02001744,1
E02001696,E02001745,7
E02001696,E02001746,2
E02001696,E02001748,14
E02001696,E02001750,2
E02001696,E02001751,1
E02001696,E02001752,17
E02001696,E02001753,1
E02001696,E02001755,6
E02001696,E02001756,35
E02001696,E02001758,2
E02001696,E02001759,1
E02001696,E02001760,11
E02001696,E02001764,3
E02001696,E02001765,6
E02001696,E02001766,3
E02001696,E02001767,3
E02001696,E02001768,6
E02001696,E02001769,29
E02001696,E02001770,3
E02001696,E02001772,3
E02001696,E02001774,27
E02001696,E02001776,11
E02001696,E02001777,13
E02001696,E02001778,5
E02001696,E02001779,34
E02001696,E02001781,2
E02001696,E02001782,16
E02001696,E02001783,2
E02001696,E02001784,3
E02001696,E02001787,4
E02001696,E02001788,11
E02001696,E02001789,1
E02001696,E02001790,25
E02001696,E02001791,1
E02001696,E02001792,2
E02001696,E02001793,1
E02001696,E02001795,18
E02001696,E02001796,6
E02001696,E02001797,77
E02001696,E02001798,11
E02001696,E02001799,26
E02001696,E02001800,12
E02001696,E02001801,7
E02001696,E02001803,29
E02001696,E02001804,2
E02001696,E02001805,1
E02001696,E02001806,5
E02001696,E02001807,43
E02001696,E02001809,24
E02001696,E02001810,16
E02001696,E02001811,9
E02001696,E02001812,2
E02001696,E02001813,2
E02001696,E02001814,3
E02001696,E02001815,13
E02001696,E02001816,1
E02001696,E02001817,4
E02001696,E02001818,1
E02001696,E02001819,10
E02001696,E02001821,1
E02001696,E02001822,1
E02001696,E02001823,1
E02001696,E02001824,4
E02001696,E02001825,15
E02001696,E02001826,2
E02001696,E02006841,291
E02001696,E02006842,21
E02001696,E02006893,4
E02001697,E02001682,9
E02001697,E02001683,8
E02001697,E02001684,87
E02001697,E02001685,5
E02001697,E02001686,27
E02001697,E02001688,273
E02001697,E02001689,32
E02001697,E02001690,109
E02001697,E02001691,29
E02001697,E02001692,12
E02001697,E02001693,20
E02001697,E02001694,13
E02001697,E02001695,7
E02001697,E02001696,20
E02001697,E02001697,342
E02001697,E02001698,16
E02001697,E02001699,9
E02001697,E02001700,14
E02001697,E02001701,86
E02001697,E02001702,33
E02001697,E02001703,2
E02001697,E02001704,19
E02001697,E02001705,1
E02001697,E02001706,82
E02001697,E02001707,34
E02001697,E02001708,24
E02001697,E02001709,7
E02001697,E02001710,7
E02001697,E02001711,11
E02001697,E02001712,9
E02001697,E02001713,48
E02001697,E02001714,44
E02001697,E02001715,5
E02001697,E02001718,3
E02001697,E02001719,5
E02001697,E02001720,4
E02001697,E02001721,10
E02001697,E02001722,5
E02001697,E02001723,2
E02001697,E02001724,19
E02001697,E02001725,12
E02001697,E02001726,8
E02001697,E02001727,7
E02001697,E02001728,17
E02001697,E02001729,8
E02001697,E02001730,78
E02001697,E02001731,379
E02001697,E02001732,8
E02001697,E02001733,31
E02001697,E02001734,13
E02001697,E02001735,2
E02001697,E02001736,81
E02001697,E02001737,17
E02001697,E02001741,4
E02001697,E02001742,3
E02001697,E02001743,3
E02001697,E02001744,1
E02001697,E02001745,7
E02001697,E02001746,1
E02001697,E02001748,12
E02001697,E02001749,3
E02001697,E02001750,8
E02001697,E02001751,4
E02001697,E02001752,28
E02001697,E02001754,3
E02001697,E02001755,5
E02001697,E02001756,33
E02001697,E02001757,6
E02001697,E02001758,6
E02001697,E02001759,3
E02001697,E02001760,6
E02001697,E02001761,2
E02001697,E02001763,2
E02001697,E02001764,1
E02001697,E02001765,4
E02001697,E02001766,2
E02001697,E02001767,8
E02001697,E02001768,7
E02001697,E02001769,18
E02001697,E02001770,1
E02001697,E02001772,2
E02001697,E02001773,1
E02001697,E02001774,11
E02001697,E02001776,14
E02001697,E02001777,8
E02001697,E02001778,10
E02001697,E02001779,10
E02001697,E02001781,1
E02001697,E02001782,6
E02001697,E02001784,3
E02001697,E02001785,1
E02001697,E02001787,3
E02001697,E02001788,7
E02001697,E02001789,1
E02001697,E02001790,13
E02001697,E02001793,1
E02001697,E02001794,2
E02001697,E02001795,11
E02001697,E02001796,4
E02001697,E02001797,31
E02001697,E02001798,13
E02001697,E02001799,16
E02001697,E02001800,17
E02001697,E02001801,15
E02001697,E02001802,1
E02001697,E02001803,25
E02001697,E02001804,7
E02001697,E02001806,4
E02001697,E02001807,37
E02001697,E02001808,1
E02001697,E02001809,22
E02001697,E02001810,8
E02001697,E02001811,3
E02001697,E02001812,4
E02001697,E02001814,2
E02001697,E02001815,6
E02001697,E02001816,1
E02001697,E02001817,1
E02001697,E02001818,1
E02001697,E02001819,18
E02001697,E02001820,4
E02001697,E02001821,1
E02001697,E02001822,5
E02001697,E02001824,1
E02001697,E02001825,25
E02001697,E02001826,2
E02001697,E02006841,271
E02001697,E02006842,37
E02001697,E02006893,4
E02001698,E02001682,15
E02001698,E02001683,8
E02001698,E02001684,31
E02001698,E02001685,10
E02001698,E02001686,61
E02001698,E02001688,210
E02001698,E02001689,29
E02001698,E02001690,264
E02001698,E02001691,12
E02001698,E02001692,5
E02001698,E02001693,2
E02001698,E02001694,24
E02001698,E02001695,6
E02001698,E02001696,8
E02001698,E02001697,42
E02001698,E02001698,198
E02001698,E02001699,5
E02001698,E02001700,41
E02001698,E02001701,11
E02001698,E02001702,4
E02001698,E02001703,3
E02001698,E02001704,1
E02001698,E02001705,4
E02001698,E02001706,53
E02001698,E02001707,31
E02001698,E02001708,17
E02001698,E02001709,11
E02001698,E02001710,4
E02001698,E02001711,13
E02001698,E02001712,14
E02001698,E02001713,40
E02001698,E02001714,33
E02001698,E02001715,9
E02001698,E02001718,5
E02001698,E02001719,1
E02001698,E02001720,6
E02001698,E02001721,19
E02001698,E02001722,5
E02001698,E02001723,1
E02001698,E02001724,12
E02001698,E02001725,8
E02001698,E02001726,6
E02001698,E02001727,5
E02001698,E02001728,19
E02001698,E02001729,12
E02001698,E02001730,48
E02001698,E02001731,292
E02001698,E02001732,13
E02001698,E02001733,32
E02001698,E02001734,17
E02001698,E02001735,1
E02001698,E02001736,63
E02001698,E02001737,9
E02001698,E02001739,2
E02001698,E02001741,5
E02001698,E02001743,1
E02001698,E02001744,1
E02001698,E02001745,12
E02001698,E02001748,4
E02001698,E02001749,1
E02001698,E02001750,2
E02001698,E02001751,2
E02001698,E02001752,33
E02001698,E02001755,7
E02001698,E02001756,28
E02001698,E02001757,1
E02001698,E02001758,3
E02001698,E02001759,5
E02001698,E02001760,9
E02001698,E02001761,2
E02001698,E02001763,2
E02001698,E02001764,1
E02001698,E02001765,6
E02001698,E02001766,2
E02001698,E02001767,4
E02001698,E02001768,5
E02001698,E02001769,5
E02001698,E02001770,2
E02001698,E02001772,2
E02001698,E02001773,4
E02001698,E02001774,6
E02001698,E02001776,6
E02001698,E02001777,3
E02001698,E02001778,2
E02001698,E02001779,3
E02001698,E02001782,6
E02001698,E02001783,1
E02001698,E02001784,1
E02001698,E02001785,1
E02001698,E02001787,5
E02001698,E02001788,4
E02001698,E02001790,6
E02001698,E02001791,3
E02001698,E02001793,1
E02001698,E02001795,18
E02001698,E02001797,32
E02001698,E02001798,15
E02001698,E02001799,8
E02001698,E02001800,11
E02001698,E02001801,8
E02001698,E02001802,1
E02001698,E02001803,10
E02001698,E02001804,2
E02001698,E02001806,3
E02001698,E02001807,13
E02001698,E02001808,2
E02001698,E02001809,7
E02001698,E02001810,6
E02001698,E02001811,1
E02001698,E02001812,2
E02001698,E02001814,1
E02001698,E02001815,3
E02001698,E02001817,1
E02001698,E02001819,8
E02001698,E02001820,2
E02001698,E02001822,2
E02001698,E02001823,3
E02001698,E02001825,12
E02001698,E02001826,2
E02001698,E02006841,134
E02001698,E02006842,12
E02001698,E02006893,7
E02001699,E02001682,4
E02001699,E02001683,5
E02001699,E02001684,190
E02001699,E02001685,3
E02001699,E02001686,17
E02001699,E02001688,248
E02001699,E02001689,27
E02001699,E02001690,68
E02001699,E02001691,17
E02001699,E02001692,8
E02001699,E02001693,39
E02001699,E02001694,5
E02001699,E02001695,17
E02001699,E02001696,65
E02001699,E02001697,200
E02001699,E02001698,10
E02001699,E02001699,101
E02001699,E02001700,20
E02001699,E02001701,27
E02001699,E02001702,29
E02001699,E02001703,4
E02001699,E02001704,10
E02001699,E02001705,6
E02001699,E02001706,76
E02001699,E02001707,37
E02001699,E02001708,23
E02001699,E02001709,7
E02001699,E02001710,11
E02001699,E02001711,11
E02001699,E02001712,9
E02001699,E02001713,31
E02001699,E02001714,27
E02001699,E02001715,10
E02001699,E02001719,2
E02001699,E02001720,4
E02001699,E02001721,10
E02001699,E02001723,4
E02001699,E02001724,10
E02001699,E02001725,10
E02001699,E02001726,5
E02001699,E02001727,7
E02001699,E02001728,11
E02001699,E02001729,7
E02001699,E02001730,31
E02001699,E02001731,256
E02001699,E02001732,2
E02001699,E02001733,33
E02001699,E02001734,15
E02001699,E02001736,55
E02001699,E02001737,13
E02001699,E02001739,1
E02001699,E02001741,2
E02001699,E02001742,1
E02001699,E02001745,3
E02001699,E02001746,3
E02001699,E02001747,1
E02001699,E02001748,6
E02001699,E02001750,4
E02001699,E02001751,2
E02001699,E02001752,21
E02001699,E02001755,6
E02001699,E02001756,25
E02001699,E02001759,4
E02001699,E02001760,6
E02001699,E02001763,1
E02001699,E02001764,2
E02001699,E02001765,1
E02001699,E02001766,2
E02001699,E02001767,4
